id	collegeid	provid	wl	syear	majorid	majorname	score_avg	score_high	score_low	batch
5060	10558	1	2	2006	100201	Ô¤·ÀÒ½Ñ§	606	611	0	11
5061	10558	1	2	2006	100301	ÁÙ´²Ò½Ñ§	630	644	0	11
5062	10558	1	2	2006	100401	¿ÚÇ»Ò½Ñ§	628	633	0	11
5063	10558	1	2	2006	100701	»¤ÀíÑ§	596	596	0	11
5064	10558	1	2	2006	110203	»á¼ÆÑ§	610	614	0	11
5065	10558	1	2	2006	110209	µç×ÓÉÌÎñ	598	599	0	11
5066	10558	1	2	2006	070401	ÉúÎï¿ÆÑ§	631	635	0	11
5067	10558	1	2	2006	070402	ÉúÎï¼¼Êõ	620	622	0	11
5068	10558	1	2	2006	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	626	628	0	11
5069	10558	1	2	2006	080611	Èí¼þ¹¤³Ì	546	560	0	11
5070	10558	1	2	2006	070902	Ó¦ÓÃÆøÏóÑ§	597	599	0	11
5071	10558	1	1	2006	010101	ÕÜÑ§	547	555	0	11
5072	10558	1	1	2006	030101	·¨Ñ§	567	572	0	11
5073	10558	1	1	2006	030301	Éç»áÑ§	596	615	0	11
5074	10558	1	1	2006	030402	¹ú¼ÊÕþÖÎ	554	573	0	11
5075	10558	1	1	2006	050101	ººÓïÑÔÎÄÑ§	570	571	0	11
5076	10558	1	1	2006	110501	Í¼Êé¹ÝÑ§	547	548	0	11
5077	10558	1	1	2006	110301	ÐÐÕþ¹ÜÀí	550	563	0	11
5078	10558	1	1	2006	110305	¹«¹²¹ØÏµÑ§	563	578	0	11
5079	10558	1	2	2005	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	538	544	0	11
5080	10558	1	2	2005	071301	²ÄÁÏÎïÀí	551	555	0	11
5081	10558	1	2	2005	071502	Ó¦ÓÃÐÄÀíÑ§	550	568	0	11
5082	10558	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	546	548	0	11
5083	10558	1	2	2005	080604	Í¨ÐÅ¹¤³Ì	539	552	0	11
5084	10558	1	2	2005	081001	»·¾³¹¤³Ì	546	558	0	11
5085	10558	1	2	2005	081202	½»Í¨¹¤³Ì	520	521	0	11
5086	10558	1	2	2005	080607	ÉúÎïÒ½Ñ§¹¤³Ì	506	509	0	11
5087	10558	1	2	2005	100201	Ô¤·ÀÒ½Ñ§	523	550	0	11
5088	10558	1	2	2005	100301	ÁÙ´²Ò½Ñ§	552	585	0	11
5089	10558	1	2	2005	100401	¿ÚÇ»Ò½Ñ§	571	577	0	11
5090	10558	1	2	2005	100701	»¤ÀíÑ§	482	491	0	11
5091	10558	1	2	2005	110203	»á¼ÆÑ§	505	505	0	11
5092	10558	1	2	2005	110209	µç×ÓÉÌÎñ	528	535	0	11
5093	10558	1	2	2005	070401	ÉúÎï¿ÆÑ§	578	586	0	11
5094	10558	1	2	2005	070402	ÉúÎï¼¼Êõ	546	547	0	11
5095	10558	1	2	2005	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	561	569	0	11
5096	10558	1	1	2005	010101	ÕÜÑ§	542	553	0	11
5097	10558	1	1	2005	030101	·¨Ñ§	531	533	0	11
5098	10558	1	1	2005	030304	ÈËÀàÑ§	524	524	0	11
5099	10558	1	1	2005	030301	Éç»áÑ§	537	552	0	11
5100	10558	1	1	2005	030402	¹ú¼ÊÕþÖÎ	536	538	0	11
5101	10558	1	1	2005	050101	ººÓïÑÔÎÄÑ§	542	546	0	11
5102	10558	1	1	2005	110501	Í¼Êé¹ÝÑ§	514	522	0	11
5103	10558	1	1	2005	110301	ÐÐÕþ¹ÜÀí	536	540	0	11
5104	10558	1	1	2005	110305	¹«¹²¹ØÏµÑ§	547	554	0	11
5105	10561	1	2	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	576	590	0	11
5106	10561	1	2	2008	070302	Ó¦ÓÃ»¯Ñ§	561	582	0	11
5107	10561	1	2	2008	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	577	578	0	11
5108	10561	1	2	2008	080306	³µÁ¾¹¤³Ì	575	579	0	11
5109	10561	1	2	2008	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	551	554	0	11
5110	10561	1	2	2008	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	581	586	0	11
5111	10561	1	2	2008	080609	ÐÅÏ¢¹¤³Ì	571	594	0	11
5112	10561	1	2	2008	080703	ÍÁÄ¾¹¤³Ì	566	570	0	11
5113	10561	1	2	2008	080702	³ÇÊÐ¹æ»®	593	601	0	11
5114	10561	1	2	2008	081001	»·¾³¹¤³Ì	542	557	0	11
5115	10561	1	2	2008	081401	Ê³Æ·¿ÆÑ§Óë¹¤³Ì	554	562	0	11
5116	10561	1	2	2008	110203	»á¼ÆÑ§	599	599	0	11
5117	10561	1	2	2008	071205	ÐÅÏ¢°²È«	562	581	0	11
5118	10561	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	531	535	0	11
5119	10561	1	2	2008	080602	×Ô¶¯»¯	568	588	0	11
5120	10561	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	550	557	0	11
5121	10561	1	2	2008	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	570	588	0	11
5122	10561	1	2	2008	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	537	543	0	11
5123	10561	1	2	2008	110209	µç×ÓÉÌÎñ	554	579	0	11
5124	10561	1	2	2008	110311	»áÕ¹¾­¼ÃÓë¹ÜÀí	547	556	0	11
5125	10561	1	2	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	577	590	0	11
5126	10561	1	2	2007	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	585	588	0	11
5127	10561	1	2	2007	080204	¸ß·Ö×Ó²ÄÁÏÓë¹¤³Ì	573	578	0	11
5128	10561	1	2	2007	080306	³µÁ¾¹¤³Ì	560	566	0	11
5129	10561	1	2	2007	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	587	590	0	11
5130	10561	1	2	2007	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	572	596	0	11
5131	10561	1	2	2007	080609	ÐÅÏ¢¹¤³Ì	611	616	0	11
5132	10561	1	2	2007	080703	ÍÁÄ¾¹¤³Ì	565	573	0	11
5133	10561	1	2	2007	081001	»·¾³¹¤³Ì	558	577	0	11
5134	10561	1	2	2007	081402	Çá»¯¹¤³Ì	540	543	0	11
5135	10561	1	2	2007	110201	¹¤ÉÌ¹ÜÀí	578	628	0	11
5136	10561	1	2	2007	110206	ÂÃÓÎ¹ÜÀí	554	554	0	11
5137	10561	1	2	2007	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	579	599	0	11
5138	10561	1	2	2007	070402	ÉúÎï¼¼Êõ	544	550	0	11
5139	10561	1	2	2007	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	546	561	0	11
5140	10561	1	2	2007	080602	×Ô¶¯»¯	597	598	0	11
5141	10561	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	575	575	0	11
5142	10561	1	2	2007	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	597	609	0	11
5143	10561	1	2	2007	081407	Ê³Æ·ÖÊÁ¿Óë°²È«	563	570	0	11
5144	10561	1	2	2007	080708	¾°¹Û½¨ÖþÉè¼Æ	616	624	0	11
5145	10561	1	2	2006	030101	·¨Ñ§	552	553	0	11
5146	10561	1	2	2006	070302	Ó¦ÓÃ»¯Ñ§	555	560	0	11
5147	10561	1	2	2006	080306	³µÁ¾¹¤³Ì	560	562	0	11
5148	10561	1	2	2006	080307	»úÐµµç×Ó¹¤³Ì	576	578	0	11
5149	10561	1	2	2006	080304	¹ý³Ì×°±¸Óë¿ØÖÆ¹¤³Ì	565	574	0	11
5150	10561	1	2	2006	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	589	593	0	11
5151	10561	1	2	2006	080609	ÐÅÏ¢¹¤³Ì	606	613	0	11
5152	10561	1	2	2006	080703	ÍÁÄ¾¹¤³Ì	583	587	0	11
5153	10561	1	2	2006	080701	½¨ÖþÑ§	606	625	0	11
5154	10561	1	2	2006	081001	»·¾³¹¤³Ì	556	566	0	11
5155	10561	1	2	2006	081202	½»Í¨¹¤³Ì	549	557	0	11
5156	10561	1	2	2006	080607	ÉúÎïÒ½Ñ§¹¤³Ì	576	583	0	11
5157	10561	1	2	2006	110206	ÂÃÓÎ¹ÜÀí	555	557	0	11
5158	10561	1	2	2006	080602	×Ô¶¯»¯	589	601	0	11
5159	10561	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	581	597	0	11
5160	10561	1	2	2006	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	576	577	0	11
5161	10561	1	2	2006	081102	ÖÆÒ©¹¤³Ì	555	559	0	11
5162	10561	1	2	2006	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	575	581	0	11
5163	10561	1	2	2006	110209	µç×ÓÉÌÎñ	555	561	0	11
5164	10561	1	2	2006	081407	Ê³Æ·ÖÊÁ¿Óë°²È«	570	570	0	11
5165	10561	1	2	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	503	521	0	11
5166	10561	1	2	2005	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	504	525	0	11
5167	10561	1	2	2005	080307	»úÐµµç×Ó¹¤³Ì	504	515	0	11
5168	10561	1	2	2005	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	482	493	0	11
5169	10561	1	2	2005	080609	ÐÅÏ¢¹¤³Ì	536	546	0	11
5170	10561	1	2	2005	080701	½¨ÖþÑ§	577	599	0	11
5171	10561	1	2	2005	081101	»¯Ñ§¹¤³ÌÓë¹¤ÒÕ	508	508	0	11
5172	10561	1	2	2005	081202	½»Í¨¹¤³Ì	500	526	0	11
5173	10561	1	2	2005	080607	ÉúÎïÒ½Ñ§¹¤³Ì	487	495	0	11
5174	10561	1	2	2005	110201	¹¤ÉÌ¹ÜÀí	520	529	0	11
5175	10561	1	2	2005	110206	ÂÃÓÎ¹ÜÀí	479	484	0	11
5176	10561	1	2	2005	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	482	486	0	11
5177	10561	1	2	2005	071401	»·¾³¿ÆÑ§	474	477	0	11
5178	10561	1	2	2005	080602	×Ô¶¯»¯	513	528	0	11
5179	10561	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	508	531	0	11
5180	10561	1	2	2005	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	536	547	0	11
5181	10559	1	2	2008	081407	Ê³Æ·ÖÊÁ¿Óë°²È«	514	514	0	11
5182	10559	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	526	541	0	11
5183	10559	1	2	2008	070401	ÉúÎï¿ÆÑ§	561	579	0	11
5184	10559	1	1	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	555	559	0	11
5185	10559	1	1	2008	020104	½ðÈÚÑ§	578	582	0	11
5186	10559	1	1	2008	050302	¹ã²¥µçÊÓÐÂÎÅÑ§	542	542	0	11
5187	10559	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	570	599	0	11
5188	10559	1	1	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	560	577	0	11
5189	10559	1	1	2007	110301	ÐÐÕþ¹ÜÀí	558	564	0	11
5190	10559	1	1	2007	050301	ÐÂÎÅÑ§	526	532	0	11
5191	10559	1	2	2006	080604	Í¨ÐÅ¹¤³Ì	633	647	0	11
5192	10559	1	2	2006	071402	ÉúÌ¬Ñ§	579	617	0	11
5193	10559	1	1	2006	110206	ÂÃÓÎ¹ÜÀí	551	577	0	11
5194	10559	1	2	2005	0503	ÐÂÎÅ´«²¥Ñ§Àà	513	533	0	11
5195	10559	1	1	2005	0201	¾­¼ÃÑ§Àà	505	523	0	11
5196	10559	1	1	2005	1103	¹«¹²¹ÜÀíÀà	487	487	0	11
5197	10699	1	2	2008	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	562	563	0	11
5198	10699	1	2	2008	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	550	550	0	11
5199	10699	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	566	568	0	11
5200	10699	1	2	2008	080602	×Ô¶¯»¯	608	638	0	11
5201	10699	1	2	2008	080603	µç×ÓÐÅÏ¢¹¤³Ì	550	553	0	11
5202	10699	1	2	2008	080604	Í¨ÐÅ¹¤³Ì	565	567	0	11
5203	10699	1	2	2008	080609	ÐÅÏ¢¹¤³Ì	542	552	0	11
5204	10699	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	552	578	0	11
5205	10699	1	2	2008	080611	Èí¼þ¹¤³Ì	546	561	0	11
5206	10699	1	2	2008	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	602	604	0	11
5207	10699	1	2	2008	081503	·ÉÐÐÆ÷ÖÆÔì¹¤³Ì	574	579	0	11
5208	10699	1	2	2008		Ì½²âÖ¸µ¼Óë¿ØÖÆ¼¼Êõ	584	591	0	11
5209	10699	1	2	2008	110104	¹¤³Ì¹ÜÀí	529	536	0	11
5210	10699	1	2	2008	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	557	568	0	11
5211	10699	1	2	2008	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	598	604	0	11
5212	10699	1	2	2007	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	577	579	0	11
5213	10699	1	2	2007	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	569	578	0	11
5214	10699	1	2	2007	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	577	583	0	11
5215	10699	1	2	2007	080602	×Ô¶¯»¯	568	595	0	11
5216	10699	1	2	2007	080603	µç×ÓÐÅÏ¢¹¤³Ì	584	584	0	11
5217	10699	1	2	2007	080604	Í¨ÐÅ¹¤³Ì	580	597	0	11
5218	10699	1	2	2007	080609	ÐÅÏ¢¹¤³Ì	571	576	0	11
5219	10699	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	587	636	0	11
5220	10699	1	2	2007	080611	Èí¼þ¹¤³Ì	560	573	0	11
5221	10699	1	2	2007	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	615	644	0	11
5222	10699	1	2	2007	081503	·ÉÐÐÆ÷ÖÆÔì¹¤³Ì	574	578	0	11
5223	10699	1	2	2007		Ì½²âÖ¸µ¼Óë¿ØÖÆ¼¼Êõ	609	612	0	11
5224	10699	1	2	2007	110104	¹¤³Ì¹ÜÀí	575	599	0	11
5225	10699	1	2	2007	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	606	618	0	11
5226	10699	1	2	2006	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	581	599	0	11
5227	10699	1	2	2006	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	563	567	0	11
5228	10699	1	2	2006	080602	×Ô¶¯»¯	609	622	0	11
5229	10699	1	2	2006	080603	µç×ÓÐÅÏ¢¹¤³Ì	577	601	0	11
5230	10699	1	2	2006	080604	Í¨ÐÅ¹¤³Ì	584	587	0	11
5231	10699	1	2	2006	080609	ÐÅÏ¢¹¤³Ì	567	572	0	11
5232	10699	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	571	587	0	11
5233	10699	1	2	2006	080611	Èí¼þ¹¤³Ì	571	579	0	11
5234	10699	1	2	2006	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	593	596	0	11
5235	10699	1	2	2006	081503	·ÉÐÐÆ÷ÖÆÔì¹¤³Ì	585	592	0	11
5236	10699	1	2	2006		Ì½²âÖ¸µ¼Óë¿ØÖÆ¼¼Êõ	590	618	0	11
5237	10699	1	2	2006	110104	¹¤³Ì¹ÜÀí	564	564	0	11
5238	10699	1	2	2006	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	601	605	0	11
5239	10699	1	2	2005	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	514	533	0	11
5240	10699	1	2	2005	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	488	504	0	11
5241	10699	1	2	2005	080602	×Ô¶¯»¯	577	607	0	11
5242	10699	1	2	2005	080603	µç×ÓÐÅÏ¢¹¤³Ì	519	534	0	11
5243	10699	1	2	2005	080604	Í¨ÐÅ¹¤³Ì	512	547	0	11
5244	10699	1	2	2005	080609	ÐÅÏ¢¹¤³Ì	502	515	0	11
5245	10699	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	522	558	0	11
5246	10699	1	2	2005	080611	Èí¼þ¹¤³Ì	492	495	0	11
5247	10699	1	2	2005	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	515	521	0	11
5248	10699	1	2	2005	081503	·ÉÐÐÆ÷ÖÆÔì¹¤³Ì	505	512	0	11
5249	10699	1	2	2005		Ì½²âÖ¸µ¼Óë¿ØÖÆ¼¼Êõ	526	538	0	11
5250	10699	1	2	2005	110104	¹¤³Ì¹ÜÀí	503	505	0	11
5251	10699	1	2	2005	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	534	553	0	11
5252	11902	1	2	2008	080611	Èí¼þ¹¤³Ì	477	477	0	12
5253	11902	1	2	2008	081001	»·¾³¹¤³Ì	518	518	0	11
5254	11902	1	2	2008	100201	Ô¤·ÀÒ½Ñ§	519	536	0	11
5255	11902	1	2	2008	100301	ÁÙ´²Ò½Ñ§	521	523	0	11
5256	11902	1	2	2008	100302	Âé×íÑ§	522	539	0	11
5257	11902	1	2	2008	100401	¿ÚÇ»Ò½Ñ§	514	514	0	11
5258	11902	1	2	2008	080619	¼ÆËã»úÈí¼þ	455	455	0	12
5259	11902	1	1	2008	100701	»¤ÀíÑ§	517	517	0	11
5260	11902	1	1	2008	0201	¾­¼ÃÑ§Àà	545	563	0	11
5261	11902	1	1	2008	0501	ÖÐ¹úÓïÑÔÎÄÑ§Àà	516	516	0	11
5262	11902	1	2	2007	080611	Èí¼þ¹¤³Ì	519	519	0	12
5263	11902	1	2	2007	100201	Ô¤·ÀÒ½Ñ§	539	554	0	11
5264	11902	1	2	2007	100301	ÁÙ´²Ò½Ñ§	562	565	0	11
5265	11902	1	2	2007	100302	Âé×íÑ§	543	548	0	11
5266	11902	1	2	2007	100401	¿ÚÇ»Ò½Ñ§	548	556	0	11
5267	11902	1	2	2007	080619	¼ÆËã»úÈí¼þ	518	518	0	12
5268	11902	1	2	2007	080705	¸øË®ÅÅË®¹¤³Ì	547	547	0	11
5269	11902	1	2	2007	0806	µçÆøÐÅÏ¢Àà	550	556	0	11
5270	11902	1	1	2007	050207	ÈÕÓï	542	542	0	11
5271	11902	1	1	2007	100701	»¤ÀíÑ§	549	549	0	11
5272	11902	1	1	2007	0201	¾­¼ÃÑ§Àà	555	555	0	11
5273	11902	1	2	2006	080604	Í¨ÐÅ¹¤³Ì	552	555	0	11
5274	11902	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	565	577	0	11
5275	11902	1	2	2006	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	532	532	0	11
5276	11902	1	2	2006	080611	Èí¼þ¹¤³Ì	500	500	0	12
5277	11902	1	2	2006	081001	»·¾³¹¤³Ì	567	575	0	11
5278	11902	1	2	2006	100201	Ô¤·ÀÒ½Ñ§	546	548	0	11
5279	11902	1	2	2006	100301	ÁÙ´²Ò½Ñ§	565	606	0	11
5280	11902	1	2	2006	100302	Âé×íÑ§	560	562	0	11
5281	11902	1	2	2006	100303	Ò½Ñ§Ó°ÏñÑ§	587	605	0	11
5282	11902	1	2	2006	100304	Ò½Ñ§¼ìÑé	564	570	0	11
5283	11902	1	2	2006	100401	¿ÚÇ»Ò½Ñ§	598	609	0	11
5284	11902	1	2	2006	100701	»¤ÀíÑ§	545	546	0	11
5285	11902	1	2	2006	080619	¼ÆËã»úÈí¼þ	488	488	0	12
5286	11902	1	2	2006	080705	¸øË®ÅÅË®¹¤³Ì	546	546	0	11
5287	11902	1	1	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	550	551	0	11
5288	11902	1	1	2006	050301	ÐÂÎÅÑ§	532	533	0	11
5289	11902	1	1	2006	110301	ÐÐÕþ¹ÜÀí	542	552	0	11
5290	11902	1	1	2006	050201	Ó¢Óï	586	592	0	11
5291	11902	1	1	2006	050207	ÈÕÓï	534	537	0	11
5292	11902	1	1	2006	100701	»¤ÀíÑ§	533	533	0	11
5293	11902	1	1	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	500	500	0	11
5294	11902	1	1	2005	050301	ÐÂÎÅÑ§	495	495	0	11
5295	11902	1	1	2005	110301	ÐÐÕþ¹ÜÀí	540	540	0	11
5296	10286	1	2	2008	020104	½ðÈÚÑ§	588	592	0	11
5297	10286	1	2	2008	030101	·¨Ñ§	536	536	0	11
5298	10286	1	2	2008	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	555	585	0	11
5299	10286	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	538	552	0	11
5300	10286	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	592	592	0	11
5301	10286	1	2	2008	080609	ÐÅÏ¢¹¤³Ì	600	609	0	11
5302	10286	1	2	2008	080611	Èí¼þ¹¤³Ì	561	570	0	11
5303	10286	1	2	2008	080701	½¨ÖþÑ§	604	612	0	11
5304	10286	1	2	2008	080703	ÍÁÄ¾¹¤³Ì	581	583	0	11
5305	10286	1	2	2008	080901	²â»æ¹¤³Ì	566	566	0	11
5306	10286	1	2	2008	081001	»·¾³¹¤³Ì	554	554	0	11
5307	10286	1	2	2008	081202	½»Í¨¹¤³Ì	593	593	0	11
5308	10286	1	2	2008	080607	ÉúÎïÒ½Ñ§¹¤³Ì	593	593	0	11
5309	10286	1	2	2008	081801	ÉúÎï¹¤³Ì	559	559	0	11
5310	10286	1	2	2008	100301	ÁÙ´²Ò½Ñ§	530	534	0	11
5311	10286	1	2	2008	100304	Ò½Ñ§¼ìÑé	517	517	0	11
5312	10286	1	2	2008	110104	¹¤³Ì¹ÜÀí	540	540	0	11
5313	10286	1	2	2008	110203	»á¼ÆÑ§	539	539	0	11
5314	10286	1	2	2008	110206	ÂÃÓÎ¹ÜÀí	543	543	0	11
5315	10286	1	2	2008	110209	µç×ÓÉÌÎñ	539	539	0	11
5316	10286	1	2	2008	110210	ÎïÁ÷¹ÜÀí	546	546	0	11
5317	10286	1	2	2008	110303	ÀÍ¶¯ÓëÉç»á±£ÕÏ	522	522	0	11
5318	10286	1	2	2008	0701	ÊýÑ§Àà	529	537	0	11
5319	10286	1	2	2008	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	565	576	0	11
5320	10286	1	2	2008	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	576	581	0	11
5321	10286	1	2	2008	0811	»¯¹¤ÓëÖÆÒ©Àà	540	540	0	11
5322	10286	1	2	2008	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	598	616	0	11
5323	10286	1	2	2008	080602	×Ô¶¯»¯	568	575	0	11
5324	10286	1	2	2008	0702	ÎïÀíÑ§Àà	535	546	0	11
5325	10286	1	2	2008	080713	¾°¹ÛÑ§	561	561	0	11
5326	10286	1	1	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	585	585	0	11
5327	10286	1	1	2008	030301	Éç»áÑ§	536	538	0	11
5328	10286	1	1	2008	110206	ÂÃÓÎ¹ÜÀí	542	542	0	11
5329	10286	1	1	2008	050201	Ó¢Óï	539	539	0	11
5330	10286	1	2	2007	020104	½ðÈÚÑ§	557	557	0	11
5331	10286	1	2	2007	030101	·¨Ñ§	602	602	0	11
5332	10286	1	2	2007	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	622	622	0	11
5333	10286	1	2	2007	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	585	593	0	11
5334	10286	1	2	2007	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	594	615	0	11
5335	10286	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	594	594	0	11
5336	10286	1	2	2007	080608	µçÆø¹¤³ÌÓë×Ô¶¯»¯	587	604	0	11
5337	10286	1	2	2007	080609	ÐÅÏ¢¹¤³Ì	604	609	0	11
5338	10286	1	2	2007	080611	Èí¼þ¹¤³Ì	584	584	0	11
5339	10286	1	2	2007	080701	½¨ÖþÑ§	646	655	0	11
5340	10286	1	2	2007	080703	ÍÁÄ¾¹¤³Ì	603	603	0	11
5341	10286	1	2	2007	080901	²â»æ¹¤³Ì	599	599	0	11
5342	10286	1	2	2007	081202	½»Í¨¹¤³Ì	576	576	0	11
5343	10286	1	2	2007	080607	ÉúÎïÒ½Ñ§¹¤³Ì	613	613	0	11
5344	10286	1	2	2007	100301	ÁÙ´²Ò½Ñ§	594	606	0	11
5345	10286	1	2	2007	100303	Ò½Ñ§Ó°ÏñÑ§	609	609	0	11
5346	10286	1	2	2007	110104	¹¤³Ì¹ÜÀí	607	607	0	11
5347	10286	1	2	2007	110203	»á¼ÆÑ§	610	610	0	11
5348	10286	1	2	2007	110206	ÂÃÓÎ¹ÜÀí	615	615	0	11
5349	10286	1	2	2007	110209	µç×ÓÉÌÎñ	599	599	0	11
5350	10286	1	2	2007	110303	ÀÍ¶¯ÓëÉç»á±£ÕÏ	608	608	0	11
5351	10286	1	2	2007	0701	ÊýÑ§Àà	581	581	0	11
5352	10286	1	2	2007	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	604	618	0	11
5353	10286	1	2	2007	0811	»¯¹¤ÓëÖÆÒ©Àà	606	606	0	11
5354	10286	1	2	2007	080602	×Ô¶¯»¯	572	600	0	11
5355	10286	1	2	2007	040108	¿ÆÑ§½ÌÓý	585	585	0	11
5356	10286	1	2	2007	0702	ÎïÀíÑ§Àà	595	624	0	11
5357	10286	1	1	2007	020101	¾­¼ÃÑ§	563	563	0	11
5358	10286	1	1	2007	030401	ÕþÖÎÑ§ÓëÐÐÕþÑ§	536	536	0	11
5359	10286	1	1	2007	110206	ÂÃÓÎ¹ÜÀí	539	539	0	11
5360	10286	1	1	2007	050201	Ó¢Óï	527	530	0	11
5361	10286	1	2	2006	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	608	608	0	11
5362	10286	1	2	2006	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	593	593	0	11
5363	10286	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	615	619	0	11
5364	10286	1	2	2006	080609	ÐÅÏ¢¹¤³Ì	643	648	0	11
5365	10286	1	2	2006	080611	Èí¼þ¹¤³Ì	589	591	0	11
5366	10286	1	2	2006	080701	½¨ÖþÑ§	670	671	0	11
5367	10286	1	2	2006	080703	ÍÁÄ¾¹¤³Ì	630	630	0	11
5368	10286	1	2	2006	081001	»·¾³¹¤³Ì	610	623	0	11
5369	10286	1	2	2006	080607	ÉúÎïÒ½Ñ§¹¤³Ì	641	646	0	11
5370	10286	1	2	2006	100301	ÁÙ´²Ò½Ñ§	614	624	0	11
5371	10286	1	2	2006	100304	Ò½Ñ§¼ìÑé	605	608	0	11
